gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cells Memory	CAFs MSC iCAF-like s1	CAFs MSC iCAF-like s2	CAFs myCAF like s4	CAFs myCAF like s5	Cancer Basal SC_0	Cancer Basal SC_1	Cancer Basal SC_2	Cancer Cycling_0	Cancer Cycling_1	Cancer Cycling_2	Cancer Her2 SC_0	Cancer Her2 SC_1	Cancer Her2 SC_2	Cancer LumA SC_0	Cancer LumA SC_1	Cancer LumA SC_2	Cancer LumB SC_1	Cancer LumB SC_2	Cycling PVL	Cycling_Myeloid	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	G0_arrested	Luminal Progenitors_0	Luminal Progenitors_1	Luminal Progenitors_2	Mature Luminal_0	Mature Luminal_1	Mature Luminal_2	Myeloid_c0_DC_LAMP3	Myeloid_c10_Macrophage_1_EGR1	Myeloid_c11_cDC2_CD1C	Myeloid_c12_Monocyte_1_IL1B	Myeloid_c1_LAM1_FABP5	Myeloid_c2_LAM2_APOE	Myeloid_c3_cDC1_CLEC9A	Myeloid_c4_DCs_pDC_IRF7	Myeloid_c5_Macrophage_3_SIGLEC1	Myeloid_c8_Monocyte_2_S100A9	Myeloid_c9_Macrophage_2_CXCL10	Myoepithelial_0	Myoepithelial_2	PVL Differentiated s3	PVL Immature s1	PVL_Immature s2	Plasmablasts	T_cells_c11_MKI67	T_cells_c2_CD4+_T-regs_FOXP3	T_cells_c5_CD8+_GZMK	T_cells_c6_IFIT1
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0699D36D3	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC03E04AA64	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0CB231C91	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0E5CBF38E	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0D9EE71E7	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC032B985F7	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0E8B3C37F	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0E3F34DEF	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC00605BE5F	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC0567FF312	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIK3	Q13003	True	GRIK3_HUMAN	Glutamate_Kainate_3_5_complex	CPI-CC015FAF28E	GRIK3	0.0	0.013	0.0	0.0	0.012	0.0	0.001	0.003	0.0	0.006	0.004	0.0	0.027	0.018	0.0	0.007	0.0	0.026	0.0	0.0	0.0	0.003	0.008	0.0	0.007	0.01	0.01	0.029	0.0	0.0	0.054	0.0	0.0	0.012	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.011	0.05	0.167	0.02	0.0	0.0	0.004	0.0	0.0	0.008	0.018
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0456B9A93	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0CE99AC11	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0AC4592F2	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC06CC71FC3	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC06FC18E3A	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC095C752D3	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0FE97618B	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC072B222EE	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0DE59E92B	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC01CD69B71	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC064FD0FE9	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC068956044	GRIN1	0.0	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.017	0.005	0.0	0.005	0.009	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0F0C48A55	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC05708A400	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0DCE246DF	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0E366FBD5	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0664821F8	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02CD61933	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0B845D70B	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC01F565028	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0C109D7DD	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09EB70913	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC04A0FDD1C	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02DBB58E9	GRIN1	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.005	0.0	0.011	0.004	0.0	0.016	0.009	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B3CE8661	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC037A4383F	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0DD99C42B	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC016C39E1C	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC002EFE61E	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC054692E80	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0AA96E404	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC07C08B2DE	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC017AB6A86	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC01E49D97E	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00BFD8B11	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0D299DB74	GRIN1	0.012	0.004	0.0	0.0	0.007	0.0	0.004	0.005	0.0	0.028	0.005	0.0	0.016	0.009	0.0	0.018	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006	0.009
